word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all
servem,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
servidores,1.0,30.0,12571.0,110488.0,8e-05,0.00027,0.29297,3.41331,31.0,123059.0,2.51912
servir,1.0,9.0,12571.0,110488.0,8e-05,8e-05,0.97657,1.02399,10.0,123059.0,0.81262
serviu,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
serviço,5.0,46.0,12571.0,110488.0,0.0004,0.00042,0.95534,1.04675,51.0,123059.0,4.14435
sessão,6.0,25.0,12571.0,110488.0,0.00048,0.00023,2.10939,0.47407,31.0,123059.0,2.51912
sete,1.0,10.0,12571.0,110488.0,8e-05,9e-05,0.87891,1.13777,11.0,123059.0,0.89388
setor,2.0,62.0,12571.0,110488.0,0.00016,0.00056,0.28352,3.52709,64.0,123059.0,5.20076
setores,3.0,16.0,12571.0,110488.0,0.00024,0.00014,1.64796,0.60681,19.0,123059.0,1.54397
sexo,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
sexual,3.0,1.0,12571.0,110488.0,0.00024,1e-05,26.36735,0.03793,4.0,123059.0,0.32505
seção,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
sido,6.0,49.0,12571.0,110488.0,0.00048,0.00044,1.07622,0.92918,55.0,123059.0,4.4694
siga,2.0,12.0,12571.0,110488.0,0.00016,0.00011,1.46485,0.68266,14.0,123059.0,1.13767
siglas,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
significa,3.0,19.0,12571.0,110488.0,0.00024,0.00017,1.38776,0.72059,22.0,123059.0,1.78776
significado,1.0,6.0,12571.0,110488.0,8e-05,5e-05,1.46485,0.68266,7.0,123059.0,0.56883
sigo,3.0,4.0,12571.0,110488.0,0.00024,4e-05,6.59184,0.1517,7.0,123059.0,0.56883
silenciar,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
silvio,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
silêncio,1.0,6.0,12571.0,110488.0,8e-05,5e-05,1.46485,0.68266,7.0,123059.0,0.56883
similar,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
simone,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
simpatia,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
simpatizantes,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
simples,3.0,27.0,12571.0,110488.0,0.00024,0.00024,0.97657,1.02399,30.0,123059.0,2.43786
sinceros,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
sinto,1.0,6.0,12571.0,110488.0,8e-05,5e-05,1.46485,0.68266,7.0,123059.0,0.56883
sirva,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
sistema,7.0,103.0,12571.0,110488.0,0.00056,0.00093,0.59732,1.67415,110.0,123059.0,8.9388
site,2.0,51.0,12571.0,110488.0,0.00016,0.00046,0.34467,2.90132,53.0,123059.0,4.30688
situação,2.0,47.0,12571.0,110488.0,0.00016,0.00043,0.37401,2.67376,49.0,123059.0,3.98183
soares,2.0,2.0,12571.0,110488.0,0.00016,2e-05,8.78912,0.11378,4.0,123059.0,0.32505
soberania,5.0,45.0,12571.0,110488.0,0.0004,0.00041,0.97657,1.02399,50.0,123059.0,4.06309
sobre,107.0,459.0,12571.0,110488.0,0.00851,0.00415,2.04888,0.48807,566.0,123059.0,45.9942
sobretudo,5.0,12.0,12571.0,110488.0,0.0004,0.00011,3.66213,0.27306,17.0,123059.0,1.38145
sobrevivência,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
sociais,11.0,56.0,12571.0,110488.0,0.00088,0.00051,1.72643,0.57923,67.0,123059.0,5.44454
social,20.0,105.0,12571.0,110488.0,0.00159,0.00095,1.67412,0.59733,125.0,123059.0,10.15773
sociedade,14.0,149.0,12571.0,110488.0,0.00111,0.00135,0.82582,1.21091,163.0,123059.0,13.24568
socióloga,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
sofre,2.0,7.0,12571.0,110488.0,0.00016,6e-05,2.51118,0.39822,9.0,123059.0,0.73136
sofrem,2.0,7.0,12571.0,110488.0,0.00016,6e-05,2.51118,0.39822,9.0,123059.0,0.73136
sofreu,1.0,5.0,12571.0,110488.0,8e-05,5e-05,1.75782,0.56889,6.0,123059.0,0.48757
sofrida,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
sofrido,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
soldados,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
solene,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
solidariedade,5.0,54.0,12571.0,110488.0,0.0004,0.00049,0.81381,1.22879,59.0,123059.0,4.79445
solidário,3.0,1.0,12571.0,110488.0,0.00024,1e-05,26.36735,0.03793,4.0,123059.0,0.32505
soltas,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
soltos,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
soltura,3.0,1.0,12571.0,110488.0,0.00024,1e-05,26.36735,0.03793,4.0,123059.0,0.32505
solução,2.0,34.0,12571.0,110488.0,0.00016,0.00031,0.51701,1.93421,36.0,123059.0,2.92543
sombra,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
sonegação,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
sonhar,1.0,11.0,12571.0,110488.0,8e-05,0.0001,0.79901,1.25155,12.0,123059.0,0.97514
sonho,5.0,32.0,12571.0,110488.0,0.0004,0.00029,1.3733,0.72817,37.0,123059.0,3.00669
sonhos,3.0,8.0,12571.0,110488.0,0.00024,7e-05,3.29592,0.30341,11.0,123059.0,0.89388
sopher,2.0,1.0,12571.0,110488.0,0.00016,1e-05,17.57824,0.05689,3.0,123059.0,0.24379
sorrir,1.0,6.0,12571.0,110488.0,8e-05,5e-05,1.46485,0.68266,7.0,123059.0,0.56883
sorte,1.0,23.0,12571.0,110488.0,8e-05,0.00021,0.38214,2.61687,24.0,123059.0,1.95028
soube,2.0,2.0,12571.0,110488.0,0.00016,2e-05,8.78912,0.11378,4.0,123059.0,0.32505
sozinhas,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
sozinho,1.0,9.0,12571.0,110488.0,8e-05,8e-05,0.97657,1.02399,10.0,123059.0,0.81262
subindo,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
subir,1.0,11.0,12571.0,110488.0,8e-05,0.0001,0.79901,1.25155,12.0,123059.0,0.97514
substituir,1.0,8.0,12571.0,110488.0,8e-05,7e-05,1.09864,0.91022,9.0,123059.0,0.73136
sugeri,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
sugestões,1.0,6.0,12571.0,110488.0,8e-05,5e-05,1.46485,0.68266,7.0,123059.0,0.56883
sugiro,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
sujo,1.0,5.0,12571.0,110488.0,8e-05,5e-05,1.75782,0.56889,6.0,123059.0,0.48757
super,4.0,2.0,12571.0,110488.0,0.00032,2e-05,17.57824,0.05689,6.0,123059.0,0.48757
superior,2.0,21.0,12571.0,110488.0,0.00016,0.00019,0.83706,1.19466,23.0,123059.0,1.86902
suportam,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
suprema,1.0,8.0,12571.0,110488.0,8e-05,7e-05,1.09864,0.91022,9.0,123059.0,0.73136
supremo,1.0,20.0,12571.0,110488.0,8e-05,0.00018,0.43946,2.27554,21.0,123059.0,1.7065
surge,3.0,3.0,12571.0,110488.0,0.00024,3e-05,8.78912,0.11378,6.0,123059.0,0.48757
surgem,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
surgiu,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
surpreende,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
suspeita,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
sustenta,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
suécia,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
suíça,1.0,6.0,12571.0,110488.0,8e-05,5e-05,1.46485,0.68266,7.0,123059.0,0.56883
sábado,3.0,39.0,12571.0,110488.0,0.00024,0.00035,0.67609,1.4791,42.0,123059.0,3.413
século,3.0,19.0,12571.0,110488.0,0.00024,0.00017,1.38776,0.72059,22.0,123059.0,1.78776
séria,2.0,2.0,12571.0,110488.0,0.00016,2e-05,8.78912,0.11378,4.0,123059.0,0.32505
sério,2.0,27.0,12571.0,110488.0,0.00016,0.00024,0.65105,1.53599,29.0,123059.0,2.35659
sérios,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
símbolo,3.0,7.0,12571.0,110488.0,0.00024,6e-05,3.76676,0.26548,10.0,123059.0,0.81262
síndrome,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
síntese,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
sônia,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
talvez,2.0,11.0,12571.0,110488.0,0.00016,0.0001,1.59802,0.62577,13.0,123059.0,1.0564
tamanho,3.0,18.0,12571.0,110488.0,0.00024,0.00016,1.46485,0.68266,21.0,123059.0,1.7065
tanta,7.0,16.0,12571.0,110488.0,0.00056,0.00014,3.84524,0.26006,23.0,123059.0,1.86902
tantas,2.0,12.0,12571.0,110488.0,0.00016,0.00011,1.46485,0.68266,14.0,123059.0,1.13767
tanto,5.0,76.0,12571.0,110488.0,0.0004,0.00069,0.57823,1.72941,81.0,123059.0,6.58221
tapetão,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
tarde,2.0,27.0,12571.0,110488.0,0.00016,0.00024,0.65105,1.53599,29.0,123059.0,2.35659
tatuapé,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
taxação,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
teatro,5.0,13.0,12571.0,110488.0,0.0004,0.00012,3.38043,0.29582,18.0,123059.0,1.46271
tecnologia,6.0,41.0,12571.0,110488.0,0.00048,0.00037,1.28621,0.77748,47.0,123059.0,3.81931
tecnologias,1.0,10.0,12571.0,110488.0,8e-05,9e-05,0.87891,1.13777,11.0,123059.0,0.89388
telefone,1.0,5.0,12571.0,110488.0,8e-05,5e-05,1.75782,0.56889,6.0,123059.0,0.48757
tema,10.0,35.0,12571.0,110488.0,0.0008,0.00032,2.51118,0.39822,45.0,123059.0,3.65678
temas,3.0,27.0,12571.0,110488.0,0.00024,0.00024,0.97657,1.02399,30.0,123059.0,2.43786
temer,41.0,326.0,12571.0,110488.0,0.00326,0.00295,1.10538,0.90467,367.0,123059.0,29.82309
tempestade,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
tempo,15.0,105.0,12571.0,110488.0,0.00119,0.00095,1.25559,0.79644,120.0,123059.0,9.75142
tempos,7.0,18.0,12571.0,110488.0,0.00056,0.00016,3.41799,0.29257,25.0,123059.0,2.03155
tendo,3.0,17.0,12571.0,110488.0,0.00024,0.00015,1.55102,0.64474,20.0,123059.0,1.62524
tenta,4.0,13.0,12571.0,110488.0,0.00032,0.00012,2.70434,0.36978,17.0,123059.0,1.38145
tentam,2.0,17.0,12571.0,110488.0,0.00016,0.00015,1.03401,0.96711,19.0,123059.0,1.54397
tentando,1.0,31.0,12571.0,110488.0,8e-05,0.00028,0.28352,3.52709,32.0,123059.0,2.60038
tentar,3.0,34.0,12571.0,110488.0,0.00024,0.00031,0.77551,1.28947,37.0,123059.0,3.00669
tentaram,2.0,10.0,12571.0,110488.0,0.00016,9e-05,1.75782,0.56889,12.0,123059.0,0.97514
tentarem,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
tentativa,3.0,13.0,12571.0,110488.0,0.00024,0.00012,2.02826,0.49303,16.0,123059.0,1.30019
tentem,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
tentou,2.0,4.0,12571.0,110488.0,0.00016,4e-05,4.39456,0.22755,6.0,123059.0,0.48757
teoria,1.0,8.0,12571.0,110488.0,8e-05,7e-05,1.09864,0.91022,9.0,123059.0,0.73136
teresina,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
termina,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
terminar,2.0,9.0,12571.0,110488.0,0.00016,8e-05,1.95314,0.512,11.0,123059.0,0.89388
termo,2.0,5.0,12571.0,110488.0,0.00016,5e-05,3.51565,0.28444,7.0,123059.0,0.56883
terra,6.0,23.0,12571.0,110488.0,0.00048,0.00021,2.29281,0.43615,29.0,123059.0,2.35659
terreno,1.0,16.0,12571.0,110488.0,8e-05,0.00014,0.54932,1.82043,17.0,123059.0,1.38145
terror,2.0,3.0,12571.0,110488.0,0.00016,3e-05,5.85941,0.17067,5.0,123059.0,0.40631
terríveis,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
terça,2.0,5.0,12571.0,110488.0,0.00016,5e-05,3.51565,0.28444,7.0,123059.0,0.56883
tesouro,1.0,6.0,12571.0,110488.0,8e-05,5e-05,1.46485,0.68266,7.0,123059.0,0.56883
testar,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
teto,3.0,31.0,12571.0,110488.0,0.00024,0.00028,0.85056,1.1757,34.0,123059.0,2.7629
texto,28.0,22.0,12571.0,110488.0,0.00223,0.0002,11.18615,0.0894,50.0,123059.0,4.06309
tido,1.0,8.0,12571.0,110488.0,8e-05,7e-05,1.09864,0.91022,9.0,123059.0,0.73136
times,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
tipo,8.0,32.0,12571.0,110488.0,0.00064,0.00029,2.19728,0.45511,40.0,123059.0,3.25047
tipos,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
tirado,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
tirando,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
tirar,2.0,44.0,12571.0,110488.0,0.00016,0.0004,0.39951,2.5031,46.0,123059.0,3.73804
tiraram,1.0,11.0,12571.0,110488.0,8e-05,0.0001,0.79901,1.25155,12.0,123059.0,0.97514
tiros,2.0,3.0,12571.0,110488.0,0.00016,3e-05,5.85941,0.17067,5.0,123059.0,0.40631
tocar,1.0,8.0,12571.0,110488.0,8e-05,7e-05,1.09864,0.91022,9.0,123059.0,0.73136
toda,8.0,102.0,12571.0,110488.0,0.00064,0.00092,0.68934,1.45066,110.0,123059.0,8.9388
todas,23.0,87.0,12571.0,110488.0,0.00183,0.00079,2.32356,0.43037,110.0,123059.0,8.9388
todo,13.0,237.0,12571.0,110488.0,0.00103,0.00215,0.4821,2.07424,250.0,123059.0,20.31546
todos,46.0,543.0,12571.0,110488.0,0.00366,0.00491,0.74457,1.34306,589.0,123059.0,47.86322
toga,1.0,7.0,12571.0,110488.0,8e-05,6e-05,1.25559,0.79644,8.0,123059.0,0.65009
tomada,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
tomadas,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
tomando,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
tomar,1.0,31.0,12571.0,110488.0,8e-05,0.00028,0.28352,3.52709,32.0,123059.0,2.60038
topics,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
torcendo,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
torcida,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
tornar,1.0,15.0,12571.0,110488.0,8e-05,0.00014,0.58594,1.70666,16.0,123059.0,1.30019
tornei,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
torno,1.0,11.0,12571.0,110488.0,8e-05,0.0001,0.79901,1.25155,12.0,123059.0,0.97514
tornou,1.0,8.0,12571.0,110488.0,8e-05,7e-05,1.09864,0.91022,9.0,123059.0,0.73136
tortura,5.0,2.0,12571.0,110488.0,0.0004,2e-05,21.97279,0.04551,7.0,123059.0,0.56883
total,2.0,32.0,12571.0,110488.0,0.00016,0.00029,0.54932,1.82043,34.0,123059.0,2.7629
totalmente,1.0,11.0,12571.0,110488.0,8e-05,0.0001,0.79901,1.25155,12.0,123059.0,0.97514
tour,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
trabalha,4.0,10.0,12571.0,110488.0,0.00032,9e-05,3.51565,0.28444,14.0,123059.0,1.13767
trabalhadora,2.0,5.0,12571.0,110488.0,0.00016,5e-05,3.51565,0.28444,7.0,123059.0,0.56883
trabalhadoras,7.0,2.0,12571.0,110488.0,0.00056,2e-05,30.76191,0.03251,9.0,123059.0,0.73136
trabalhadores,11.0,63.0,12571.0,110488.0,0.00088,0.00057,1.53461,0.65163,74.0,123059.0,6.01338
trabalham,3.0,9.0,12571.0,110488.0,0.00024,8e-05,2.92971,0.34133,12.0,123059.0,0.97514
trabalhamos,2.0,7.0,12571.0,110488.0,0.00016,6e-05,2.51118,0.39822,9.0,123059.0,0.73136
trabalhando,1.0,39.0,12571.0,110488.0,8e-05,0.00035,0.22536,4.43731,40.0,123059.0,3.25047
trabalhista,9.0,20.0,12571.0,110488.0,0.00072,0.00018,3.9551,0.25284,29.0,123059.0,2.35659
trabalho,37.0,266.0,12571.0,110488.0,0.00294,0.00241,1.22255,0.81796,303.0,123059.0,24.62234
tradicionais,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
tradicional,1.0,7.0,12571.0,110488.0,8e-05,6e-05,1.25559,0.79644,8.0,123059.0,0.65009
traficantes,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
tragédia,2.0,18.0,12571.0,110488.0,0.00016,0.00016,0.97657,1.02399,20.0,123059.0,1.62524
trajetória,5.0,14.0,12571.0,110488.0,0.0004,0.00013,3.13897,0.31858,19.0,123059.0,1.54397
tranquila,1.0,7.0,12571.0,110488.0,8e-05,6e-05,1.25559,0.79644,8.0,123059.0,0.65009
tranquilidade,2.0,16.0,12571.0,110488.0,0.00016,0.00014,1.09864,0.91022,18.0,123059.0,1.46271
tranquilo,1.0,18.0,12571.0,110488.0,8e-05,0.00016,0.48828,2.04799,19.0,123059.0,1.54397
trans,5.0,3.0,12571.0,110488.0,0.0004,3e-05,14.64853,0.06827,8.0,123059.0,0.65009
transforma,2.0,4.0,12571.0,110488.0,0.00016,4e-05,4.39456,0.22755,6.0,123059.0,0.48757
transformada,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
transformadores,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
transformando,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
transformar,11.0,25.0,12571.0,110488.0,0.00088,0.00023,3.86721,0.25858,36.0,123059.0,2.92543
transmissão,17.0,13.0,12571.0,110488.0,0.00135,0.00012,11.49346,0.08701,30.0,123059.0,2.43786
transmitido,3.0,2.0,12571.0,110488.0,0.00024,2e-05,13.18368,0.07585,5.0,123059.0,0.40631
transmitir,2.0,5.0,12571.0,110488.0,0.00016,5e-05,3.51565,0.28444,7.0,123059.0,0.56883
transparente,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
transparência,2.0,27.0,12571.0,110488.0,0.00016,0.00024,0.65105,1.53599,29.0,123059.0,2.35659
trata,1.0,11.0,12571.0,110488.0,8e-05,0.0001,0.79901,1.25155,12.0,123059.0,0.97514
trata-se,1.0,5.0,12571.0,110488.0,8e-05,5e-05,1.75782,0.56889,6.0,123059.0,0.48757
tratado,1.0,12.0,12571.0,110488.0,8e-05,0.00011,0.73243,1.36532,13.0,123059.0,1.0564
tratam,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
tratamento,3.0,24.0,12571.0,110488.0,0.00024,0.00022,1.09864,0.91022,27.0,123059.0,2.19407
traz,2.0,14.0,12571.0,110488.0,0.00016,0.00013,1.25559,0.79644,16.0,123059.0,1.30019
trazer,1.0,16.0,12571.0,110488.0,8e-05,0.00014,0.54932,1.82043,17.0,123059.0,1.38145
trechos,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
trending,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
tribuna,2.0,9.0,12571.0,110488.0,0.00016,8e-05,1.95314,0.512,11.0,123059.0,0.89388
tribunais,3.0,2.0,12571.0,110488.0,0.00024,2e-05,13.18368,0.07585,5.0,123059.0,0.40631
tribunal,3.0,21.0,12571.0,110488.0,0.00024,0.00019,1.25559,0.79644,24.0,123059.0,1.95028
tributação,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
trimestre,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
triste,4.0,23.0,12571.0,110488.0,0.00032,0.00021,1.52854,0.65422,27.0,123059.0,2.19407
tristes,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
tristeza,2.0,12.0,12571.0,110488.0,0.00016,0.00011,1.46485,0.68266,14.0,123059.0,1.13767
trocar,3.0,4.0,12571.0,110488.0,0.00024,4e-05,6.59184,0.1517,7.0,123059.0,0.56883
trocou,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
truculenta,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
tráfico,1.0,8.0,12571.0,110488.0,8e-05,7e-05,1.09864,0.91022,9.0,123059.0,0.73136
trás,2.0,8.0,12571.0,110488.0,0.00016,7e-05,2.19728,0.45511,10.0,123059.0,0.81262
três,3.0,30.0,12571.0,110488.0,0.00024,0.00027,0.87891,1.13777,33.0,123059.0,2.68164
tucanos,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
tudo,18.0,163.0,12571.0,110488.0,0.00143,0.00148,0.97058,1.03031,181.0,123059.0,14.70839
tuiuti,3.0,1.0,12571.0,110488.0,0.00024,1e-05,26.36735,0.03793,4.0,123059.0,0.32505
turma,13.0,14.0,12571.0,110488.0,0.00103,0.00013,8.16132,0.12253,27.0,123059.0,2.19407
turno,1.0,13.0,12571.0,110488.0,8e-05,0.00012,0.67609,1.4791,14.0,123059.0,1.13767
twitter,3.0,17.0,12571.0,110488.0,0.00024,0.00015,1.55102,0.64474,20.0,123059.0,1.62524
título,2.0,14.0,12571.0,110488.0,0.00016,0.00013,1.25559,0.79644,16.0,123059.0,1.30019
tônia,3.0,3.0,12571.0,110488.0,0.00024,3e-05,8.78912,0.11378,6.0,123059.0,0.48757
ufmg,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
umas,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
unidade,6.0,18.0,12571.0,110488.0,0.00048,0.00016,2.92971,0.34133,24.0,123059.0,1.95028
unido,1.0,7.0,12571.0,110488.0,8e-05,6e-05,1.25559,0.79644,8.0,123059.0,0.65009
unidos,3.0,22.0,12571.0,110488.0,0.00024,0.0002,1.19852,0.83437,25.0,123059.0,2.03155
unir,1.0,15.0,12571.0,110488.0,8e-05,0.00014,0.58594,1.70666,16.0,123059.0,1.30019
universalização,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
universidade,5.0,117.0,12571.0,110488.0,0.0004,0.00106,0.3756,2.66238,122.0,123059.0,9.91394
universidades,6.0,54.0,12571.0,110488.0,0.00048,0.00049,0.97657,1.02399,60.0,123059.0,4.87571
universitária,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
união,1.0,45.0,12571.0,110488.0,8e-05,0.00041,0.19531,5.11997,46.0,123059.0,3.73804
urgente,3.0,16.0,12571.0,110488.0,0.00024,0.00014,1.64796,0.60681,19.0,123059.0,1.54397
urgentemente,1.0,5.0,12571.0,110488.0,8e-05,5e-05,1.75782,0.56889,6.0,123059.0,0.48757
urgentes,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
urgência,1.0,9.0,12571.0,110488.0,8e-05,8e-05,0.97657,1.02399,10.0,123059.0,0.81262
urnas,3.0,20.0,12571.0,110488.0,0.00024,0.00018,1.31837,0.75851,23.0,123059.0,1.86902
usada,1.0,6.0,12571.0,110488.0,8e-05,5e-05,1.46485,0.68266,7.0,123059.0,0.56883
usados,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
usam,1.0,11.0,12571.0,110488.0,8e-05,0.0001,0.79901,1.25155,12.0,123059.0,0.97514
usando,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
usar,1.0,20.0,12571.0,110488.0,8e-05,0.00018,0.43946,2.27554,21.0,123059.0,1.7065
vagas,5.0,28.0,12571.0,110488.0,0.0004,0.00025,1.56949,0.63715,33.0,123059.0,2.68164
